Latitude,Longitude,Depth_m,Year,Sea_Surface_Temperature_C,Degree_Heating_Weeks,pH,Salinity_PSU,Turbidity_NTU,Coral_Cover_Percent,Marine_Heatwave,Bleaching_Risk,Bleaching_Label
17.8977,44.5472,8.67,1998,26.22,0.0,8.089,36.77,14.32,68.04,False,0.0,0
8.9978,118.8659,10.74,2000,29.85,0.4,8.044,33.08,4.66,25.71,False,32.99,0
12.118,-50.2333,25.45,1999,25.32,0.0,8.124,35.59,14.01,29.64,False,0.0,0
17.7476,-25.0481,1.79,1996,25.73,0.0,8.116,36.38,7.41,77.99,False,0.0,0
23.4003,-32.5733,7.68,2005,28.13,0.0,8.09,34.72,10.91,38.61,False,0.0,0
-9.7203,-45.0968,27.24,2015,28.75,1.97,8.023,35.64,4.53,72.33,False,18.99,0
-7.465,153.1906,19.56,2021,26.99,0.0,7.999,34.17,10.7,67.88,False,0.0,0
-24.3611,118.4148,7.58,2020,28.81,1.52,8.141,34.86,13.12,55.38,False,40.55,1
4.6968,-140.76,7.36,2021,30.0,2.21,7.821,33.69,8.87,24.63,False,52.35,1
-27.8435,-141.0756,26.02,2001,28.63,0.0,8.07,33.92,13.74,41.04,False,18.02,0
-2.0641,-25.967,26.92,2016,28.5,0.0,8.203,36.58,6.14,34.12,False,0.0,0
2.5587,-144.4833,8.43,2011,26.07,0.0,8.018,35.84,9.49,65.37,False,0.0,0
-12.8075,42.8735,13.19,2004,27.31,0.0,8.122,36.37,4.54,53.66,False,0.0,0
5.45,-128.271,25.2,1997,28.34,0.0,8.006,34.63,2.65,79.9,False,0.0,0
-28.17,8.0544,23.36,1993,28.15,0.0,8.054,33.51,2.85,62.02,False,0.0,0
-27.7591,-177.4008,24.6,1997,28.14,0.0,8.219,36.65,6.94,37.55,False,0.0,0
19.356,-66.0253,16.03,2012,28.37,0.0,7.922,36.86,14.09,30.54,False,0.0,0
-8.3886,63.7887,27.43,2005,27.6,0.0,7.961,36.41,4.81,57.52,False,0.0,0
-22.3764,-5.746,10.45,2023,29.48,0.0,8.007,35.25,1.86,57.78,False,0.0,0
1.3346,172.177,5.54,2011,27.66,0.0,7.91,35.0,6.97,34.06,False,0.0,0
16.1996,134.6774,21.55,2012,30.23,5.35,8.118,36.58,2.56,26.7,True,93.78,1
-17.0507,-50.7345,16.64,1994,26.72,0.0,8.06,34.65,3.55,78.51,False,0.0,0
7.3734,-163.6248,25.78,1996,28.08,0.0,8.088,35.35,13.72,70.41,False,0.0,0
-24.8792,124.4255,3.35,2015,27.59,0.0,7.987,34.66,9.82,23.28,False,1.19,0
-26.8991,148.0444,25.47,2017,29.36,0.72,7.905,33.31,8.04,58.27,False,0.0,0
1.8813,115.4259,9.51,1993,27.78,0.0,8.137,36.54,3.76,52.77,False,0.0,0
2.4381,-133.938,19.99,2021,28.76,0.0,7.881,35.89,1.85,58.74,False,0.0,0
8.2458,179.2494,2.16,1998,28.46,0.0,8.105,34.86,14.16,32.28,False,0.0,0
13.5655,-86.9097,18.68,2015,27.64,0.0,8.145,33.65,8.27,56.31,False,0.0,0
28.5511,80.7138,21.8,2000,29.22,1.87,7.963,33.71,2.39,48.75,False,32.06,0
0.978,146.8926,11.69,2009,27.64,0.0,7.88,35.66,7.2,32.29,False,0.0,0
-10.6226,-95.1526,7.25,2004,28.53,0.0,7.833,36.75,9.41,77.33,False,0.0,1
17.7112,146.9731,16.59,1998,28.77,0.0,8.231,34.71,10.47,31.98,False,3.6,0
-13.7501,-68.5866,25.16,2022,29.08,0.0,8.01,34.78,1.82,36.53,False,0.0,0
-3.6617,171.5088,10.38,2000,30.41,3.54,8.08,35.74,10.74,55.89,False,73.17,1
-25.2926,-78.7464,8.32,2011,27.64,0.0,8.057,36.42,11.75,26.83,False,0.0,0
-28.479,163.2369,9.09,1995,26.75,0.0,7.97,36.22,5.83,89.05,False,0.0,1
27.7589,-160.7239,28.52,2010,28.3,0.0,7.902,35.86,10.21,38.9,False,0.0,0
20.1588,75.3379,11.42,2001,29.58,0.0,7.961,34.04,1.93,58.0,False,2.51,0
11.7585,11.56,1.1,1996,29.75,2.2,8.172,33.69,14.91,46.13,False,68.07,1
-5.4628,-7.9643,23.67,1991,28.4,0.0,8.041,33.03,1.55,22.13,False,0.0,0
-19.6023,-99.542,21.28,2013,30.39,6.26,8.173,36.88,3.44,63.18,True,100.0,1
-20.6138,74.0145,4.73,2015,30.01,4.05,7.973,34.73,11.5,44.92,True,67.79,1
-14.9854,-111.3086,29.56,2014,27.59,0.0,8.107,33.8,14.42,68.56,False,0.0,0
2.9536,19.023,18.63,2009,26.91,0.0,7.89,33.49,4.19,61.66,False,0.0,0
12.8758,-88.8317,15.52,1991,27.18,0.0,7.943,33.6,1.93,56.99,False,0.0,0
9.6118,164.0237,12.08,2022,28.79,0.0,7.929,34.34,2.55,49.07,False,0.0,0
-13.204,-169.6928,27.06,2006,25.42,0.0,7.998,36.43,10.41,43.21,False,0.0,0
27.2919,-108.0978,8.07,2011,28.56,0.0,8.066,36.88,7.9,73.19,False,0.0,0
14.2738,-92.7682,9.29,1990,29.38,0.0,7.924,35.03,13.31,69.33,False,0.0,0
3.2612,-30.9356,4.55,2019,29.38,0.0,8.253,34.27,1.96,31.4,False,26.12,0
6.7032,-96.2171,23.01,1995,29.26,2.98,8.09,33.7,7.77,49.55,False,3.88,0
-4.824,-3.1143,18.27,2003,29.94,0.6,8.098,34.15,9.38,69.11,False,5.05,1
-15.1361,134.0876,18.66,2022,29.49,2.27,8.052,35.48,13.01,20.71,False,47.37,1
-8.6416,76.3428,7.34,1995,27.58,0.0,7.927,36.78,8.53,56.17,False,0.0,0
15.4708,28.7863,19.88,2015,28.94,1.56,8.024,34.96,3.15,39.59,False,0.22,0
-29.1364,-147.9589,23.2,2013,27.62,0.0,8.046,33.56,13.39,34.58,False,1.32,0
-23.0356,69.8372,11.38,2022,29.24,0.62,7.866,36.78,13.05,52.95,False,12.17,0
-27.2398,-120.0909,24.24,1997,28.09,0.0,8.098,36.85,13.16,42.79,False,0.0,0
-27.5563,103.0923,11.11,2023,28.84,2.03,8.106,36.58,9.01,31.82,False,0.0,0
21.3276,-89.9796,22.99,2023,29.44,1.15,8.03,36.44,14.47,45.48,False,45.41,1
12.2195,-29.8625,1.98,2013,26.69,0.0,8.085,36.11,8.56,54.58,False,0.0,0
-1.5496,-53.8307,16.98,1991,29.56,1.64,8.152,33.5,2.66,46.47,False,0.0,0
-24.13,129.173,29.12,1997,28.48,1.11,8.01,34.31,6.29,71.12,False,0.0,0
-0.503,-134.444,29.46,2014,29.84,4.73,7.969,36.02,12.46,64.18,False,41.72,1
-1.5917,23.6322,9.17,2019,28.65,0.0,7.975,36.47,14.69,44.47,False,26.32,0
-19.6079,-128.8578,13.8,2021,27.08,0.0,7.938,33.91,12.55,28.83,False,0.0,0
-3.9689,73.7265,2.83,2019,29.1,1.91,7.967,35.48,5.77,78.64,False,24.48,1
-6.0897,145.8281,26.33,1996,29.47,0.42,7.948,33.24,0.64,44.17,False,3.22,0
6.951,-23.5412,17.49,2013,29.59,1.53,8.104,36.42,3.08,32.52,False,8.96,0
8.1056,-4.2868,12.17,1998,29.33,2.5,8.216,34.39,1.04,73.17,False,38.35,0
-27.2818,153.8722,4.27,2005,27.25,0.0,8.101,33.79,12.42,47.97,False,0.0,0
-7.5232,7.5569,28.46,1991,27.6,0.0,8.186,36.35,4.94,66.55,False,0.0,0
7.5516,-4.4646,16.38,2023,27.84,0.0,7.801,33.68,10.58,18.42,False,0.0,0
0.1882,28.1985,9.2,2011,30.11,2.28,7.829,34.84,6.42,20.57,False,42.83,0
21.3894,68.1227,11.16,2008,26.41,0.0,8.096,33.38,4.46,47.99,False,0.0,0
9.5216,-141.522,8.85,2010,27.07,0.0,7.871,34.78,8.11,70.73,False,0.0,0
-20.2239,115.5998,18.45,2001,27.37,0.0,8.122,36.7,7.59,60.57,False,0.0,0
-25.7659,-23.2182,27.97,2000,29.49,0.0,8.09,35.77,12.43,47.36,False,7.5,0
8.5452,-153.9545,25.84,2008,28.69,0.0,8.111,36.94,10.6,47.53,False,0.0,0
-28.4093,103.0258,14.35,1995,26.93,0.0,7.947,34.79,5.0,43.49,False,0.0,0
5.1465,-44.298,24.97,2003,26.78,0.0,8.075,36.56,12.19,68.71,False,0.0,0
26.4138,-143.8677,13.27,2022,27.7,0.0,8.055,36.65,9.17,66.73,False,0.0,0
4.5285,48.1605,8.32,2002,29.18,2.34,7.956,33.36,5.42,34.7,False,34.96,0
-6.7098,136.8473,29.52,2015,28.58,0.0,7.915,36.92,12.25,55.92,False,0.0,1
8.5973,139.5913,9.81,2003,28.84,0.0,8.068,36.57,5.87,71.33,False,0.0,0
-2.5048,164.7589,10.39,2013,29.25,0.12,7.977,35.51,1.27,35.85,False,0.0,0
2.737,132.374,29.7,1990,30.06,7.05,8.067,35.15,13.24,66.07,True,100.0,1
26.4879,-179.2293,4.88,2019,27.53,0.0,7.998,34.54,6.95,33.6,False,0.0,0
-6.8338,-43.1132,23.06,1999,27.78,0.0,8.181,35.35,5.18,30.84,False,0.0,0
27.6714,114.6753,28.14,1999,27.79,0.0,7.966,35.95,13.75,67.33,False,0.0,0
24.321,-48.1489,15.84,2017,28.89,0.0,8.093,35.83,4.15,67.46,False,34.05,0
-18.2525,36.5575,1.07,1993,29.33,0.0,8.038,34.2,14.57,41.83,False,1.24,0
-25.8383,38.2741,11.88,2003,28.12,0.0,7.962,35.69,0.91,69.62,False,0.0,0
-23.9533,-48.5909,4.24,2001,29.6,2.84,7.858,33.02,10.21,78.42,True,75.54,1
-28.9067,145.6106,13.07,1999,29.36,2.33,8.105,33.68,1.37,32.8,False,30.57,1
-24.3334,1.1622,23.91,2016,26.85,0.0,7.871,33.61,1.82,35.83,False,0.0,0
10.9804,-12.6777,13.72,2001,29.84,1.47,7.935,35.96,14.43,68.23,False,65.61,1
-25.7287,179.1049,13.53,2011,27.98,0.0,8.026,36.59,13.85,69.82,False,0.0,1
-10.8615,-2.3399,17.15,1993,27.95,0.0,8.18,33.35,12.74,55.81,False,0.0,0
20.6925,-115.7766,17.87,2018,30.4,6.2,8.08,36.65,10.34,37.7,False,52.08,1
-28.6037,4.705,25.83,2003,28.48,0.64,7.894,34.23,7.27,46.04,False,0.0,0
18.8681,113.046,9.94,2001,29.54,0.25,8.025,35.49,10.33,46.08,False,35.61,0
-13.0887,99.6697,24.83,2009,29.39,3.71,7.967,33.66,8.58,73.41,False,29.47,0
-22.9101,103.8894,17.41,2012,27.69,0.0,8.068,34.61,12.86,48.86,False,0.0,0
11.8042,74.8886,9.72,2011,30.31,1.78,8.161,34.85,11.28,54.73,False,78.45,1
7.7366,-88.4816,9.56,2023,27.19,0.0,7.884,34.5,10.37,35.49,False,0.0,0
22.6483,130.3503,11.47,2010,29.9,3.93,8.051,36.29,3.3,49.71,False,38.91,0
14.1043,141.6396,19.06,1998,28.53,0.0,7.964,35.33,10.05,67.46,False,0.0,0
18.2089,-110.105,7.69,1999,29.05,0.0,8.18,34.98,7.55,59.48,False,0.0,0
-13.0779,-133.036,27.69,1999,26.83,0.0,8.167,36.14,11.78,88.45,False,0.0,0
-19.3536,171.2178,17.67,2019,29.33,0.14,8.146,35.84,7.09,68.1,False,0.0,0
15.0369,132.5966,27.68,2022,28.68,1.82,7.949,33.42,7.72,26.98,False,0.0,0
18.4101,141.565,2.35,1991,28.51,0.0,8.038,35.07,6.52,70.87,False,3.89,0
29.4303,139.0955,10.94,2021,30.01,2.33,7.959,36.19,14.77,36.82,False,42.6,1
-5.2429,15.0073,1.66,2006,28.79,0.89,8.082,35.55,9.11,56.94,False,20.22,0
-7.6789,52.7046,8.9,2017,27.61,0.0,8.114,35.85,13.72,70.41,False,0.0,0
16.5848,16.3306,26.0,2006,28.46,1.97,8.01,35.29,13.14,23.11,False,12.05,0
-9.5518,-161.5657,2.06,2003,26.9,0.0,8.101,36.71,11.42,76.41,False,0.0,0
25.8454,88.3811,13.65,1999,28.77,0.76,8.123,35.06,7.82,46.76,False,4.21,0
21.5048,1.9195,4.41,2023,28.96,2.8,8.126,35.25,8.31,61.35,True,57.6,1
-4.2604,53.1753,13.09,2003,29.01,0.0,7.853,36.52,14.05,52.18,False,0.0,0
15.0523,0.9503,25.33,2006,26.98,0.0,8.134,35.46,3.85,45.36,False,0.0,0
15.2726,-2.9479,19.07,2011,26.02,0.0,8.064,34.75,11.86,64.92,False,0.0,0
-23.8126,-118.1559,22.37,2007,28.76,0.0,8.001,34.01,4.81,41.14,False,0.0,0
24.1532,-79.6631,11.12,2007,29.98,0.11,7.873,36.86,1.35,46.21,False,28.07,0
0.3151,-122.813,28.39,2019,28.73,0.0,7.942,36.08,6.23,61.12,False,0.0,0
19.5874,-109.5601,21.57,1995,28.67,1.06,7.912,33.33,8.07,45.88,False,0.0,0
-10.797,170.2719,13.23,2004,28.55,0.0,7.924,33.5,2.41,47.58,False,0.0,1
23.7314,-124.8792,13.37,2015,29.86,2.12,8.176,33.82,11.33,60.81,False,19.98,1
-6.6479,-83.0626,27.64,2016,27.26,0.0,8.141,33.95,11.26,64.62,False,0.0,1
-29.3497,32.6123,17.72,2019,28.18,0.0,7.891,35.58,11.09,60.79,False,0.0,0
24.3229,39.6643,21.48,2000,27.55,0.0,7.864,35.13,5.15,25.96,False,0.0,0
-24.5228,-124.5693,13.09,2013,27.16,0.0,8.002,33.94,7.72,46.25,False,0.0,0
-10.8412,105.7383,7.49,2003,28.32,0.0,8.065,33.6,3.02,69.31,False,7.06,0
27.0037,102.673,21.98,2012,30.58,4.47,7.965,35.77,6.85,25.57,True,89.09,1
27.0364,-94.5656,18.63,1998,29.47,0.0,8.195,33.21,14.35,40.55,False,5.33,0
4.4063,-76.0801,15.54,2007,27.5,0.0,7.922,33.88,4.89,61.59,False,0.0,0
7.9102,157.6756,19.1,2008,27.99,0.0,7.934,34.18,1.21,40.34,False,0.0,0
-3.0933,117.2417,7.04,1994,28.7,0.0,8.056,33.73,5.03,72.76,False,7.6,0
-12.4074,71.2069,24.02,2007,27.58,0.0,7.953,35.3,12.61,51.65,False,0.0,0
-10.2801,-150.396,28.5,2022,30.76,3.82,7.959,35.87,13.65,58.58,False,66.29,1
10.3511,-29.4249,26.84,2002,27.28,0.0,8.133,34.63,0.64,33.77,False,0.0,0
15.1425,21.3487,10.32,1998,26.64,0.0,8.04,33.67,7.46,31.23,False,0.0,0
17.4947,-112.5319,12.77,2015,31.21,9.23,8.126,34.61,14.25,47.71,False,100.0,1
17.3771,-18.6384,24.44,1990,29.94,4.22,7.93,34.86,2.32,63.47,False,50.4,1
-24.5276,36.3693,18.26,2001,29.36,0.67,8.199,36.52,1.41,37.43,False,5.07,0
-0.3348,-62.1444,16.89,2013,27.26,0.0,8.069,35.13,11.49,23.55,False,0.0,0
-26.5465,101.1401,27.87,1990,28.8,0.0,8.04,33.23,9.78,60.36,False,0.0,0
2.9717,122.5618,16.54,1993,26.38,0.0,8.244,36.91,10.96,44.93,False,0.0,0
-3.5082,-63.5006,15.93,1996,28.0,0.0,7.945,33.75,4.44,41.95,False,0.0,0
23.2623,121.9166,2.22,2017,29.73,2.51,8.14,35.11,6.35,35.59,False,54.38,1
-8.9451,-142.7124,3.01,1994,30.13,1.86,7.934,34.37,8.82,51.79,False,57.07,1
-22.976,121.5825,1.22,2021,26.18,0.0,8.078,35.79,11.54,49.49,False,0.0,0
-21.4205,-125.0098,27.48,2020,29.13,1.04,8.07,33.76,5.12,26.93,False,0.0,0
15.6906,-150.1462,12.84,2004,29.89,3.99,8.021,35.05,6.38,53.63,False,31.16,1
7.0931,51.0391,14.59,1992,27.96,0.0,8.1,35.06,8.28,73.22,False,0.0,0
-23.9326,-10.1025,25.52,2004,27.11,0.0,8.039,35.6,0.59,65.9,False,0.0,0
-24.9536,146.8406,18.67,2007,27.49,0.0,8.0,35.33,12.78,62.7,False,0.0,0
12.0581,-49.2519,18.68,2010,30.15,4.25,7.927,33.5,9.55,40.38,True,87.74,1
-25.6342,-76.6252,9.6,1999,28.81,0.0,7.887,35.78,1.69,55.06,False,0.0,0
19.3116,0.2646,25.18,2010,29.13,1.2,7.97,34.85,5.62,36.66,False,0.0,0
12.3745,-15.8594,5.81,2015,27.23,0.0,8.082,33.75,3.1,39.25,False,0.91,0
-25.1191,-56.0059,2.54,1992,26.45,0.0,8.221,34.6,1.08,30.93,False,0.0,1
-24.9097,69.7469,6.56,1990,26.79,0.0,8.16,34.48,5.01,37.13,False,0.0,0
29.1984,93.4423,8.76,2010,26.37,0.0,8.088,34.77,13.16,48.97,False,0.0,1
-7.5438,127.0742,9.19,2000,26.11,0.0,8.09,36.58,1.48,66.92,False,0.0,0
-7.7615,170.2284,20.44,2005,27.57,0.0,7.94,36.49,13.22,52.55,False,0.0,0
18.768,-84.0038,7.32,2010,29.17,0.0,8.052,33.1,3.66,64.06,False,22.15,0
26.8349,77.7937,20.62,2000,30.43,3.92,8.144,35.05,14.35,48.28,False,50.08,1
29.1601,-38.067,3.64,2020,30.46,4.61,8.064,33.29,3.69,38.72,True,100.0,1
15.2027,63.7495,5.27,1990,29.83,4.6,8.133,33.15,12.91,64.4,True,100.0,1
-7.4244,-8.6466,15.76,2021,29.3,2.44,7.876,33.84,13.81,53.31,True,53.89,1
-24.99,177.7583,27.73,1992,26.65,0.0,7.981,36.86,13.87,62.52,False,0.0,0
16.6288,82.4048,25.93,2021,28.2,0.0,7.909,36.72,2.29,54.98,False,0.0,0
3.5043,162.8969,29.09,1994,27.15,0.0,8.181,35.85,10.23,38.11,False,0.0,0
-4.5467,120.589,19.86,2001,29.42,2.11,8.084,34.23,12.44,46.01,False,42.97,1
24.3813,145.0444,20.6,2003,27.07,0.0,8.12,33.85,11.17,35.52,False,0.0,0
-23.3282,113.1909,19.13,1998,27.34,0.0,8.03,33.69,7.37,47.83,False,0.0,0
-0.4425,-14.7027,19.06,1996,25.45,0.0,7.982,33.09,14.15,32.61,False,0.0,0
-29.3188,-89.3562,5.27,2005,30.83,5.7,8.056,34.76,3.11,30.73,True,98.97,1
-1.8804,-46.6847,16.77,2017,30.42,4.6,8.06,35.43,13.23,54.08,True,100.0,1
-26.6218,-172.715,12.2,1996,27.34,0.0,8.12,35.38,4.0,73.06,False,0.0,0
-22.8709,8.6375,13.83,2003,27.83,0.0,7.936,35.81,7.03,85.03,False,0.0,0
-22.9484,1.8208,16.18,2021,26.71,0.0,7.993,35.04,7.21,49.47,False,0.0,0
8.9526,9.0902,4.72,1997,26.5,0.0,8.097,35.13,4.7,62.84,False,0.0,0
14.7627,170.6512,11.43,2016,28.41,0.0,7.971,36.84,4.62,67.96,False,0.0,0
5.0021,148.1234,2.84,1992,26.89,0.0,7.918,35.26,5.92,62.31,False,0.0,0
27.7304,-121.7834,29.41,2016,29.08,0.0,7.824,36.5,0.69,52.46,False,0.0,0
-7.5078,-47.2023,4.44,2019,27.34,0.0,8.078,33.5,4.01,63.58,False,0.0,0
-12.8573,-27.3758,8.5,2023,30.23,4.89,8.082,36.31,14.29,24.86,True,95.09,1
22.1159,-50.2081,26.85,2015,27.32,0.0,7.88,35.75,10.93,70.06,False,0.0,0
-16.5842,107.4585,15.0,2011,30.24,2.48,7.829,33.02,6.95,72.24,False,69.57,1
27.7934,8.6536,4.93,2021,29.81,3.23,7.892,33.84,0.51,25.54,False,17.16,0
-29.2707,25.9559,12.14,1991,30.22,4.31,8.066,33.86,10.77,69.9,True,100.0,1
28.1927,127.0849,4.36,1997,28.95,0.0,8.062,34.59,7.65,45.66,False,0.0,0
-27.4104,110.1341,6.81,1996,29.38,0.44,8.013,34.57,10.02,68.76,False,34.86,1
23.4686,-132.4039,2.51,2008,28.18,0.0,7.778,34.4,6.22,34.62,False,0.0,0
1.6621,77.0093,13.71,2022,28.2,0.0,8.025,34.74,0.51,83.6,False,15.15,0
29.5779,-23.243,24.39,1991,27.91,0.0,8.032,36.31,8.96,50.49,False,0.0,0
-25.5722,-73.9264,17.99,1992,26.77,0.0,8.014,33.2,11.93,75.52,False,0.0,0
3.2313,-161.9932,18.58,2017,28.38,0.0,8.093,36.39,3.64,40.57,False,0.0,0
28.1582,-4.5902,6.82,2003,25.53,0.0,8.117,36.67,10.11,77.88,False,0.0,0
1.3859,-52.0428,10.97,2004,28.41,0.0,7.965,33.67,5.6,50.86,False,0.0,0
7.7639,-89.4553,25.51,2010,29.33,3.59,8.056,34.46,12.58,72.49,False,9.71,1
11.7449,70.0818,3.55,2003,30.53,5.9,7.896,35.6,6.85,52.35,True,100.0,1
-2.7275,97.0147,25.88,2007,28.9,0.0,8.043,36.91,1.41,75.06,False,10.86,0
7.6535,-91.8758,15.03,2009,27.9,0.0,8.176,36.46,8.17,48.56,False,0.56,0
5.0589,-162.1989,25.28,1990,26.67,0.0,8.049,35.96,9.31,82.03,False,0.0,0
24.0695,125.551,10.22,1998,28.86,0.0,8.043,36.76,5.13,53.53,False,0.0,0
-27.2732,-176.4145,10.83,1998,28.26,0.0,7.987,36.93,1.63,49.31,False,0.0,0
-13.1422,157.3605,22.8,2018,31.65,9.95,7.945,36.59,11.42,42.95,False,100.0,1
27.0247,45.9432,23.76,2004,26.72,0.0,8.049,33.75,8.34,48.45,False,0.0,0
23.4158,-64.1352,7.66,2009,28.22,0.0,7.922,35.86,3.54,69.35,False,0.01,0
-2.6606,-91.268,29.21,2019,29.65,0.0,7.845,34.6,3.22,53.53,False,7.46,0
7.208,-176.758,3.45,2015,28.1,0.0,7.927,36.27,8.42,41.09,False,4.46,0
-13.3571,-95.2303,2.99,1995,30.44,5.42,8.282,33.22,4.99,72.59,True,85.49,1
-18.7127,-130.4178,18.27,2006,28.0,0.0,7.898,36.32,10.52,36.96,False,0.0,0
-2.1781,40.3798,21.96,1995,29.86,2.4,8.075,34.18,5.56,45.69,True,50.7,1
-8.7989,-120.0436,28.87,2017,29.37,0.0,8.083,36.08,7.32,56.1,False,0.0,0
5.0194,10.3067,12.74,1998,26.39,0.0,8.08,33.67,1.37,68.99,False,0.0,1
-25.3359,32.4419,1.73,2016,27.7,0.0,8.015,33.2,7.18,60.83,False,0.0,0
28.4637,-72.705,18.48,1995,26.11,0.0,8.106,35.6,0.65,42.26,False,0.0,0
29.1726,-167.3766,9.4,1993,28.31,0.0,8.043,34.78,5.73,63.96,False,1.75,0
11.8897,-166.5886,13.56,2005,29.38,3.72,8.086,36.39,5.0,64.05,False,26.08,1
2.1658,-170.515,15.17,2012,30.0,1.81,8.171,36.65,11.47,68.74,False,32.09,1
-11.4283,86.0849,2.87,2012,29.31,0.48,8.046,34.62,11.65,48.43,False,9.11,0
18.8277,-65.5165,15.09,2018,29.84,3.39,8.025,35.47,6.57,59.37,True,47.62,1
11.0839,106.6681,13.36,1993,25.97,0.0,8.2,34.12,14.65,53.04,False,0.0,0
-20.243,-24.5762,21.66,2013,26.54,0.0,8.125,34.04,4.13,25.08,False,0.0,0
24.6556,-16.9207,19.72,1995,25.91,0.0,7.908,36.44,2.9,34.55,False,0.0,0
19.3522,4.6377,6.37,1995,26.55,0.0,8.105,33.58,12.31,38.47,False,0.0,0
26.988,76.6913,6.98,2003,28.14,0.0,8.161,34.78,7.9,45.4,False,11.82,0
13.5432,-81.539,8.28,2003,27.68,0.0,8.026,34.82,3.33,62.75,False,8.52,0
6.8049,-136.2286,6.19,1995,26.78,0.0,8.055,35.34,5.33,75.14,False,5.26,0
-4.9054,20.1806,20.06,2012,29.99,3.28,7.938,35.52,1.87,69.99,False,31.48,1
25.9637,-62.2881,29.84,2009,26.54,0.0,7.885,34.73,10.6,73.4,False,0.0,0
21.9638,-20.7031,19.91,2006,27.4,0.0,7.946,34.77,7.7,66.97,False,0.0,0
-27.2869,52.9008,18.59,2009,29.4,1.42,8.06,35.49,8.68,35.8,False,19.09,1
-28.418,-2.1147,12.89,1995,28.81,0.0,8.066,35.81,1.58,29.62,False,0.0,0
-7.4122,43.3004,10.06,2017,29.74,4.06,8.089,36.17,10.64,43.24,True,99.77,1
18.6332,15.912,27.42,2002,28.63,0.0,7.99,35.74,4.76,50.25,False,0.0,0
29.2366,86.3267,29.1,2018,26.9,0.0,8.032,33.03,2.82,59.74,False,0.0,0
-20.975,74.1372,15.41,2009,30.0,2.53,8.017,33.92,6.66,47.08,False,42.27,0
5.6478,12.3084,9.42,2006,30.12,5.18,7.93,33.54,12.89,66.63,True,100.0,1
-7.1465,64.4051,23.33,2012,30.69,3.63,7.975,36.25,5.89,63.25,False,37.77,1
28.1949,134.4815,4.84,2007,29.65,0.0,8.062,34.92,2.08,60.38,False,12.51,0
20.5271,-24.3823,23.2,2009,26.49,0.0,8.075,34.53,14.16,33.36,False,0.0,1
20.2997,-31.4053,24.75,1996,29.08,0.93,8.079,36.0,9.77,77.69,False,11.29,0
-1.8784,95.1284,4.62,1990,29.43,3.06,8.078,33.31,4.87,37.26,False,65.67,1
-5.1108,29.7194,29.33,1992,28.71,0.0,7.936,35.81,8.95,54.63,False,0.0,1
-13.5956,-154.4376,29.58,2018,29.65,1.41,7.848,35.09,1.81,50.0,False,7.15,0
-26.6175,141.1603,28.16,1998,28.71,0.0,7.956,34.69,8.68,47.6,False,0.0,0
21.8833,-168.9181,15.39,2014,26.97,0.0,8.142,35.64,12.38,39.34,False,0.0,0
18.7741,89.4227,8.14,2001,28.05,0.0,8.101,33.08,2.51,61.78,False,0.0,0
29.9831,93.1659,17.88,1996,29.95,4.46,7.945,33.41,12.6,50.7,True,85.12,1
29.7982,163.12,13.18,1996,28.0,0.0,8.176,34.59,8.52,48.75,False,3.86,0
3.3259,-160.5116,6.97,1993,28.31,0.0,8.033,33.37,3.29,47.98,False,10.48,0
16.1392,34.8685,13.29,2020,28.9,0.0,8.034,34.93,3.56,41.29,False,6.46,0
26.6859,-25.9774,20.25,1999,27.63,0.0,8.079,35.38,13.31,54.05,False,0.0,0
20.9788,-60.9721,3.06,2012,29.36,1.51,7.876,35.58,7.4,51.7,False,30.7,0
-15.1591,-147.4853,10.67,2015,28.4,0.0,8.011,33.95,4.6,45.97,False,0.0,0
-2.9674,22.5555,1.52,2012,27.31,0.0,7.94,36.06,4.16,41.23,False,0.0,0
-22.2504,-7.5453,22.74,2018,30.41,3.14,7.991,33.36,6.3,30.06,False,37.99,1
27.2431,-142.3604,19.58,1997,28.82,0.92,8.225,36.71,11.78,64.58,False,0.0,0
6.3705,40.4962,2.82,2008,26.66,0.0,7.928,33.55,0.89,63.03,False,0.0,0
-16.2814,85.6631,28.98,2018,29.41,1.16,7.789,34.74,2.06,61.57,False,5.93,0
10.302,96.2202,1.66,1995,27.41,0.0,7.971,33.15,6.95,66.21,False,0.0,0
7.0877,145.9343,18.11,2018,28.03,0.0,7.979,34.94,13.66,61.61,False,0.0,1
-8.5102,-32.5905,23.51,2013,28.67,0.0,8.004,36.71,13.31,68.37,False,0.0,0
-23.1865,163.1062,23.85,1999,27.68,0.0,7.911,33.86,11.83,47.44,False,0.0,0
10.2944,131.5546,1.99,2003,27.53,0.0,7.838,36.63,14.69,76.4,False,0.0,0
1.2185,-73.2594,27.29,1995,26.73,0.0,8.239,35.02,2.06,52.86,False,0.0,0
16.3391,-122.6581,27.64,1993,26.81,0.0,7.916,33.43,13.31,62.45,False,0.0,0
1.2098,-23.2598,17.28,2004,28.17,0.92,7.919,36.09,0.79,45.33,False,0.0,0
21.1309,-35.3165,14.98,2017,26.88,0.0,7.863,34.75,6.52,35.39,False,0.0,0
3.1144,27.2589,2.3,1991,26.86,0.0,8.116,34.92,3.77,65.4,False,0.0,0
3.6563,30.019,17.3,2002,26.75,0.0,8.062,35.45,5.76,75.57,False,0.0,0
22.5992,89.9953,12.87,1991,27.37,0.0,8.22,36.32,14.62,67.03,False,0.0,0
