Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW,target
19.8805,-87.412,17.55,2004,300.86,0,1
19.9683,-87.4517,17.7,2005,262.15,0.27,1
19.9683,-87.4517,18.3,2004,262.15,1.63,1
20.0169,-87.4622,9,2005,302.21,6.12,1
20.0169,-87.4622,30,2004,300.89,2.43,1
20.0169,-87.4622,10.1,2005,300.01,3.67,1
20.0169,-87.4622,11.75,2005,300.01,3.67,1
19.9321,-87.4342,7.1,2006,300.07,0,1
18.7199,-87.7011,6.15,2006,262.15,0.55,1
18.7241,-87.6983,5.35,2005,262.15,4.58,1
18.707,-87.7068,5.35,2006,262.15,0,1
18.707,-87.7068,5.95,2005,262.15,4.58,1
18.6672,-87.7155,9.8,2006,262.15,0,1
18.6672,-87.7155,10.35,2006,262.15,0,1
18.6672,-87.7155,10.2,2005,262.15,5.39,1
20.015,-87.4648,4.6,2005,300.01,3.67,1
18.6672,-87.7142,15.95,2006,262.15,0,1
18.6672,-87.7142,15.75,2006,262.15,0,1
18.6672,-87.7173,4.75,2006,262.15,0,1
18.6672,-87.7173,5.75,2006,262.15,0,1
18.6806,-87.7113,16.1,2006,262.15,0,1
18.6806,-87.7113,13.35,2006,262.15,0,1
18.6806,-87.7113,14.8,2005,262.15,0.88,1
20.4,-87.3,12.5,2007,262.15,0.58,1
20.4,-87.3,12.5,2010,262.15,5.41,1
18.6872,-87.7122,7.3,2005,262.15,1.82,1
19.967,-87.4608,3,2004,262.15,1.63,1
18.6343,-87.7199,9.1,2006,262.15,1.35,1
18.7196,-87.6977,16.05,2005,302.26,5.58,1
18.7196,-87.6977,14.5,2005,299.45,2.65,1
18.7196,-87.6995,9.45,2005,262.15,6.63,1
18.6345,-87.7222,4.6,2005,262.15,2.12,1
18.6,-87.7,12.5,2010,302.12,6.42,1
20.8,-86.8,5.5,2010,302.2,5.35,1
20.8,-86.8,5.5,2011,302.2,0,1
12.078,-68.2158,19,1998,262.15,3.03,1
7.8167,-81.7667,20,1997,300.8,18.94,1
9.1076,-81.8225,1.2,2002,301.64,0,1
7.7902,-81.761,20,1997,300.8,18.94,1
-10.3,150.416,3.5,2000,262.15,5.14,1
-5.2,150.5167,50,1998,302.48,0,1
-4.9025,151.062,50.3,1998,302.55,1.19,1
10.01,125.01,9,2008,299.81,0,1
10.19,124,12,2008,302.37,1.69,1
16.45,119.9167,3,1994,302.42,0,1
-9.5364,50.9956,15,1998,300.38,12.83,1
-9.4476,46.3991,15,1998,300.24,4.83,1
24.79,-80.8897,22.5,1999,302.13,5.6,1
24.55,-81.667,10.67,1998,262.15,12.81,1
24.58,-81.4,13.72,1998,301.67,1.39,1
25.5655,-80.2167,14.5,2001,298.72,0,1
17.904,-67.037,25,2003,300.61,1.56,1
12.42,-69.88,10,2007,262.15,1.51,1
-12.317,136.933,1.25,2005,302.37,4.04,1
-19.15,146.85,5,1998,262.15,9.01,1
-23.32,151.98,2.5,2006,297.45,39.59,1
-23.49,152.09,2.5,2006,298.66,5.22,1
-21.87,152.19,2.5,2006,299.19,0,1
-21.87,152.19,5.5,2006,299.19,0,1
-22,152.67,2.5,2006,299.04,3.76,1
-21.98,152.48,5.5,2006,299.07,3.14,1
-21.98,152.48,2.5,2006,299.07,3.14,1
-14.327,-170.713,7,2004,262.15,1.08,1
-14.37,-170.77,19.5,2001,262.15,4.04,1
-14.28,-170.72,9.75,2001,262.15,0.98,1
-14.255,-170.63,9.75,2001,262.15,1.12,1
-14.65,145.49,5.5,2006,297.87,0,1
-20.6048,116.7575,3,2005,262.15,17.73,1
-20.6008,116.7593,3,2005,262.15,17.73,1
-20.5959,116.7639,4.5,2005,262.15,17.73,1
-20.5901,116.7686,3,2005,262.15,17.73,1
-20.589,116.7748,3,2005,262.15,17.73,1
-20.5713,116.7802,3,2005,262.15,15.94,1
-19.74,149.2,2.5,2007,299.42,0,1
-16.05,145.83,9,2007,302.09,3.44,1
23.764,-76.12,17,1991,297.15,0,1
23.764,-76.12,17,1993,302.59,2.79,1
23.764,-76.12,17,1994,300.35,2.03,1
23.764,-76.12,17,1992,298.87,1.1,1
23.796,-76.137,3.5,1992,297.95,4.51,1
23.796,-76.137,3.5,1994,297.95,1.06,1
23.796,-76.137,3.5,1993,299.09,1.71,1
24.592,-76.806,3,1993,302.19,0,1
24.7513,-77.8077,1,1998,302.27,3.22,1
26.0598,-76.9495,8.4,1999,302.28,1.15,1
24.8438,-77.8573,8.9,1998,302.42,11.53,1
24.626,-77.691,8.5,1998,302.45,5.8,1
26.6033,-76.9832,5.4,1999,302.11,0,1
26.6372,-77.0385,4.4,1999,302.18,1.39,1
26.3575,-76.9768,8,1999,302.19,0,1
24.8449,-77.861,0.6,1998,302.42,11.53,1
24.5064,-77.697,12.6,1998,302.44,4.76,1
26.5323,-76.9504,5,1999,302.18,0,1
26.5268,-76.957,3.9,1999,302.18,0,1
24.2917,-77.6462,1.7,1998,302.39,2.93,1
25.0637,-77.9378,1,1998,302.53,13.47,1
26.64,-77.0393,12.1,1999,302.18,1.39,1
23.742,-76.051,24,1990,302.56,0,1
23.745,-76.081,4,1987,302.19,0,1
23.745,-76.081,4,1987,302.19,0,1
23.7907,-76.1393,7,2005,301.16,4.61,1
23.797,-76.146,7.77,2005,299.89,4.61,1
23.797,-76.146,7.77,2005,299.89,4.61,1
23.797,-76.146,7.77,2005,299.89,4.61,1
23.752,-76.105,2.74,2005,299.9,5.33,1
23.752,-76.105,2.74,2005,299.9,5.33,1
13.073,-59.603,5.6,2006,300.13,0,1
13.188,-59.642,4.6,2006,300.18,0,1
17.92,-87.94,5.7,1999,301.37,0,1
16.81,-88.06,5.7,1999,301.73,0,1
16.77,-88.16,6.6,1999,302,2.65,1
17.92,-87.95,13.4,1999,301.48,2.94,1
16.76,-88.14,4.5,1999,301.92,0,1
16.813,-88.078,13.5,2000,302.48,3.26,1
16.17,-88.34,4.5,2007,302.38,3.35,1
16.749,-87.786,9,2005,301.08,5.11,1
16.749,-87.786,7,2005,301.08,5.11,1
16.251,-88.176,10.2,2005,301.31,7.44,1
16.218,-88.191,13.35,2005,301.25,6.95,1
17.538,-87.744,11.85,2005,301.15,6.44,1
17.5,-87.758,11.25,2005,301.16,4.4,1
16.176,-88.225,12,2005,301.29,7.03,1
16.313,-88.137,11.4,2005,301.26,6.12,1
17.563,-87.475,11,2005,301.2,3.23,1
16.802,-87.86,9,2005,299.93,5.27,1
16.802,-87.86,7,2005,299.93,5.27,1
32.33,-64.83,5,2003,300.25,10.3,1
32.33,-64.83,2.5,2003,298.31,10.91,1
32.467,-64.795,8.5,2005,300.34,4.7,1
18.441,-64.548,3,2005,262.15,10.49,1
19.7,-79.8,17.5,2002,301.63,0,1
19.7321,-80.0463,22.5,2002,302.25,0,1
19.694,-80.069,11.2,2005,262.15,5.6,1
19.701,-80.057,9.4,2005,262.15,5.6,1
19.685,-80.078,13,2005,302.92,4.56,1
19.681,-80.023,11,2005,302.94,6.29,1
11.323,-74.081,5,2005,262.15,4.12,1
10.175,-75.771,6.5,2005,302.71,7.88,1
10.238,-75.737,7.5,2005,302.63,9,1
10.16,-75.74,5,2005,302.79,5.11,1
10.137,-75.743,2.5,1987,302.94,0,1
12.466,-81.65,1.5,2005,301.75,7.89,1
11.3333,-74.1333,13.5,1999,301.14,4.8,1
11.333,-74.133,5,2005,300.84,2.63,1
12.59,-81.714,16,2005,299.7,0,1
14.15,145.2,7,2001,262.15,2.54,1
16.0167,146.0667,6,2001,302.3,3.82,1
-18.8625,-159.8028,1,1994,301.11,6.56,1
21.727,-83.348,12,2005,300.15,8.32,1
20.7984,-78.9568,13.3,2001,303.33,0,1
22,-82,14.5,2005,303.25,3.48,1
19.9613,-75.871,17.5,2003,262.15,0.38,1
21.1167,-75.867,18,2003,262.15,0,1
22.55,-78.04,15,2003,300.32,0,1
22.5607,-78.4628,7.5,2005,300.22,6.64,1
21.656,-83.419,3,2005,300.23,4.76,1
21.61,-83.102,5,2005,298.8,5.32,1
15.262,-61.264,3.5,2006,262.15,4.56,1
15.266,-61.276,3.5,2006,262.15,5.7,1
17.7879,-71.6658,10.7,2004,301.74,0,1
19,-69.04,3.3,2009,299.03,6.53,1
19.05,-68.96,13.2,2009,299.09,5.11,1
-0.2701,-91.0988,30,1998,299.51,47.44,1
9.5167,138.1667,20,1998,302.05,3.33,1
-18.371,177.981,10,2002,301.54,2.59,1
-18.1338,179.3226,7,2002,301.63,1.1,1
-17.3,178.5,10,2002,301.61,1.68,1
-17.3,178.5,4,2001,300.41,0,1
-17.3,178.6,7.5,2002,301.61,1.54,1
-17.3,178.6,6,2002,300.44,3.79,1
-17.3,178.6,6,2004,300.22,0,1
-17.3,178.6,6,2006,300.22,2.17,1
-17.1114,179.101,11.5,2002,301.74,2.45,1
-18.392,178.201,15,2002,301.02,8.59,1
-18.38,178.199,17,2002,301.02,8.59,1
-18.331,178.142,10,2002,300.98,0,1
-18.319,178.033,10,2002,300.92,2.96,1
-16.666,179.85,1,2000,262.15,1.72,1
-18.6223,178.555,11.75,2000,300.06,7.33,1
-16.91,177.39,3,2007,301.32,6.89,1
16.357,-61.587,1.5,2006,300.13,0,1
16.43,-61.54,12,2007,300.06,1,1
16.36,-61.574,12,2006,300.13,6.52,1
17.874,-62.814,12,2006,262.15,0.27,1
16.398,-61.533,11,2006,300.31,1.06,1
16.398,-61.533,11,2006,299.36,3.58,1
-17.5,-149.9167,2.5,1994,301.95,2.42,1
-16.5,-151.78,15,2008,300.74,1,1
-16.5,-151.78,7,2008,300.74,1,1
18.3421,-78.3558,8.9,2000,302.71,0,1
24.4846,124.1241,10,2009,300.25,2.36,1
24.5282,124.2525,3,2008,301.1,0,1
26.2509,127.6683,3,2009,299.06,1.35,1
26.5074,127.8846,9.6,2007,301.5,0,1
30.4581,130.4889,8,2016,300.78,3.45,1
32.7688,132.6389,2,2008,294.46,3.75,1
33.4532,135.7498,10,2008,262.15,3.75,1
33.4563,135.7611,12,2008,262.15,3.75,1
33.4811,135.7464,3,2008,262.15,5.12,1
33.4835,135.6932,10,2010,300.24,11.37,1
33.4835,135.6932,10,2010,300.24,11.37,1
34.8219,139.0778,10,2008,298.41,10.07,1
34.8219,139.0777,10,2008,298.41,10.07,1
34.8222,139.0785,10,2008,298.41,10.07,1
34.3356,139.2077,3,2008,298.67,7.48,1
34.6601,138.7878,5,2008,262.15,7.08,1
26.2158,127.6466,1,2009,300.13,1.28,1
26.553,127.9687,3,2008,262.15,5.88,1
24.2354,123.9859,8,2010,298.39,9.66,1
24.3471,124.0825,3,2008,301.2,4.78,1
24.3478,123.7371,2,2008,262.15,1.28,1
24.3582,124.0843,2,2009,301.56,0,1
24.3702,123.9757,6,2007,301.94,0,1
24.4513,124.1741,3,2013,262.15,8.57,1
24.4516,124.1832,1.5,2008,262.15,0,1
24.455,124.1638,4,2009,300.76,1.33,1
24.4557,124.1857,10,2007,300.48,5.75,1
24.4582,124.2052,0.3,2008,300.59,0,1
24.4583,124.2054,0.3,2013,299.65,6.82,1
24.4692,124.2188,2,2009,300.66,1.84,1
24.471,124.1055,10,2009,301.56,0,1
24.4975,124.2285,2,2008,298.2,1.04,1
26.0883,127.7122,2,2008,262.15,0,1
26.2274,127.3628,10,2008,301.73,5.82,1
26.2562,127.6909,0.5,2010,298.09,4.09,1
26.2576,127.6837,2,2013,301.22,2.43,1
26.2577,127.6819,3,2008,300.74,5.29,1
26.42,127.7112,3,2008,301.52,5.4,1
26.4389,127.7122,0.1,2009,294.25,1.82,1
26.5996,127.9386,1,2008,262.15,20.04,1
26.7035,127.8794,2,2007,299.46,0,1
26.7093,127.8838,0.5,2013,300.08,10.5,1
28.372,129.4037,2,2013,300.38,6.63,1
24.2865,123.7318,10,2008,262.15,5.16,1
24.2969,123.7253,5,2008,262.15,2.18,1
24.3117,124.0701,3,2008,301.25,3.69,1
24.3126,123.9155,6,2008,296.74,4.96,1
24.3221,124.1734,5,2007,296.83,5.49,1
24.3403,124.0748,4,2009,301.32,0,1
24.4295,123.7932,5,2016,301.29,10.51,1
24.4489,124.0774,5,2008,262.15,1.82,1
24.9257,125.2754,5,2009,301.91,1.34,1
24.935,125.2309,0,2008,302.04,6.2,1
26.079,127.6633,7,2013,262.15,4.4,1
26.1294,127.7986,15,2008,300.55,2.8,1
26.1637,127.2363,10,2008,299.65,4.99,1
26.1756,127.2311,5,2008,297.4,2.8,1
26.1927,127.2874,3,2008,300.86,4.65,1
26.216,127.2874,8,2008,299.61,0,1
26.2559,127.4062,20,2008,301.4,8.3,1
26.4949,127.8399,1,2016,301.11,13.78,1
26.504,127.8438,5,2010,300.49,4.57,1
26.5042,127.8439,4,2008,301.77,7.36,1
26.5117,128.067,8,2008,297.72,1.08,1
26.6805,128.0192,3,2013,299.28,9.53,1
26.7042,142.135,15,2009,300.91,8.8,1
28.1662,129.2702,2,2008,301.09,1.06,1
28.1754,129.2821,2,2008,262.15,1.06,1
32.6941,129.7922,7,2007,262.15,16.81,1
33.0433,132.4849,5,2009,262.15,1.1,1
33.0676,139.8423,20,2008,294.73,2.4,1
33.4827,135.754,5,2008,262.15,5.36,1
33.7192,135.3247,10,2008,292.06,1.13,1
33.7246,135.3327,5,2008,293.9,7.18,1
33.9764,135.07,7,2008,262.15,3.55,1
34.0561,139.4806,5,2008,292.9,6.39,1
34.099,139.486,10,2008,262.15,6.21,1
34.2398,139.1368,5,2008,262.15,8.5,1
34.2401,139.1368,6,2013,262.15,7.25,1
34.7868,139.4095,10,2008,298.62,8.45,1
-3.215,40.127,0.65,2003,301.04,4.68,1
-1.986,41.383,0.65,2003,301.12,1.04,1
-22.12,43.2,12,2008,298.01,0,1
2.814,104.212,2,1998,302.74,9.99,1
2.921,104.11,5.75,1998,302.78,12.52,1
6.0167,116.0333,1.5,1998,303.92,2.53,1
6.059,100.043,4.5,2002,303.23,0,1
6.064,100.036,8,2002,303.23,0,1
6.054,100.04,5.5,2002,303.23,0,1
4.3433,113.8983,5,2009,303.13,0,1
5.95,102.71,5,2008,301.66,0,1
5.29,73.11,12,2008,301.64,1.39,1
5.29,73.11,2,2008,302.47,1.39,1
3.448,73.754,5.5,2003,302.06,2.8,1
3.203,72.919,5.5,2003,302.14,3.04,1
7.167,171.035,1,1993,301.44,0,1
7.01,171.367,1,2002,302.38,0,1
-19.681,63.423,1,2006,262.15,0,1
19.8833,-87.4261,2.6,2005,302.01,1.02,1
19.8833,-87.4261,6.4,2006,302.01,2.19,1
19.8833,-87.4261,4.6,2004,300.03,0,1
19.9667,-87.4531,10.55,2005,262.15,0.27,1
19.9667,-87.4531,9.8,2005,262.15,0.27,1
19.9667,-87.4531,9.45,2005,262.15,0.27,1
19.9667,-87.4531,8.8,2005,262.15,0.86,1
19.9667,-87.4531,10.4,2006,262.15,0,1
19.9667,-87.4531,9.3,2005,262.15,0.86,1
19.9667,-87.4531,9.15,2006,262.15,0,1
19.9667,-87.4531,9.75,2006,262.15,0,1
19.9667,-87.4531,8.65,2005,262.15,2.2,1
19.9667,-87.4531,9.3,2004,262.15,1.63,1
18.7066,-87.704,14.9,2006,262.15,0,1
18.7066,-87.704,14.75,2005,262.15,1.08,1
18.7066,-87.704,14,2005,262.15,2.12,1
18.7066,-87.704,14.6,2005,262.15,4.58,1
18.7066,-87.704,16.2,2005,262.15,4.58,1
18.7066,-87.704,15.25,2005,262.15,1.32,1
19.934,-87.4336,13.5,2005,299.47,0,1
19.934,-87.4336,11.45,2005,299.47,0,1
19.934,-87.4336,10.25,2006,300.07,0,1
19.934,-87.4336,10.65,2006,300.07,0,1
19.934,-87.4336,12.05,2006,300.07,0,1
19.934,-87.4336,13.6,2005,299.92,0,1
19.934,-87.4336,11.15,2005,301.45,1,1
19.934,-87.4336,12.5,2005,301.45,1,1
19.934,-87.4336,11.9,2005,301.57,7.61,1
19.934,-87.4336,14.6,2004,300.9,1.01,1
20.1004,-87.4638,6.85,2005,299.52,0,1
20.1004,-87.4638,6.85,2005,299.52,0,1
20.1004,-87.4638,5.8,2005,299.52,0,1
20.1004,-87.4638,7,2005,299.52,0,1
20.1004,-87.4638,6.85,2004,300.12,0,1
19.7864,-87.4263,19.55,2005,299.64,0,1
19.7864,-87.4263,18.3,2005,299.64,0,1
19.7864,-87.4263,19.2,2005,299.64,0,1
19.7864,-87.4263,16.8,2005,302.08,0,1
19.9729,-87.4528,19.9,2005,262.15,0.27,1
19.9729,-87.4528,19.35,2005,262.15,0.27,1
19.9729,-87.4528,19.2,2005,262.15,0.86,1
19.9729,-87.4528,18.45,2005,262.15,0.86,1
19.9729,-87.4528,18.9,2005,262.15,0.86,1
19.9729,-87.4528,19.65,2005,262.15,0.86,1
19.9729,-87.4528,18.3,2005,262.15,0.86,1
19.9729,-87.4528,0,2004,262.15,0.77,1
19.9729,-87.4528,19.65,2004,262.15,0.77,1
18.724,-87.6968,7.8,2006,299.84,0,1
18.724,-87.6968,8.8,2006,299.84,0,1
18.724,-87.6968,7.75,2005,301.31,1.05,1
18.724,-87.6968,8.8,2005,301.31,1.05,1
18.724,-87.6968,8.9,2005,301.31,1.05,1
18.724,-87.6968,8.5,2005,301.31,1.05,1
18.724,-87.6968,8.35,2005,302.26,5.58,1
18.724,-87.6968,9.9,2005,302.26,5.58,1
18.724,-87.6968,8.45,2005,300.28,8.95,1
18.724,-87.6968,8.35,2005,299.45,2.65,1
20.0995,-87.4625,9.1,2005,299.52,0,1
20.0995,-87.4625,9.45,2006,302.04,0,1
20.0995,-87.4625,9.3,2006,302.04,0,1
20.0995,-87.4625,8.2,2005,302.1,4.27,1
20.0995,-87.4625,9.6,2005,301.5,9.09,1
20.0995,-87.4625,9.75,2005,299.49,0,1
19.9333,-87.4321,17.25,2005,299.47,0,1
19.9333,-87.4321,17.85,2006,300.07,0,1
19.9333,-87.4321,17.9,2006,300.07,0,1
19.9333,-87.4321,18.3,2005,302.09,3.18,1
19.9333,-87.4321,18.45,2005,301.57,7.61,1
19.9333,-87.4321,18.75,2005,301.57,7.61,1
20.0375,-87.4662,11,2005,299.53,0,1
20.0375,-87.4662,7.45,2005,301.38,0,1
18.724,-87.697,7.75,2005,301.31,1.05,1
18.707,-87.704,14.75,2005,262.15,1.08,1
18.707,-87.704,14.6,2005,262.15,4.58,1
18.7069,-87.7058,9.6,2005,262.15,1.08,1
18.7069,-87.7058,9.1,2005,262.15,1.08,1
18.7069,-87.7058,9.9,2005,262.15,1.08,1
18.7069,-87.7058,10.05,2005,262.15,3.56,1
18.7069,-87.7058,9,2005,262.15,3.56,1
18.7069,-87.7058,9.45,2005,262.15,4.58,1
18.7069,-87.7058,8.3,2005,262.15,6.63,1
18.7069,-87.7058,8.8,2005,262.15,6.63,1
18.681,-87.713,9.6,2005,262.15,4.6,1
18.6809,-87.7126,9.9,2005,262.15,0.72,1
18.6809,-87.7126,9.15,2005,262.15,0.72,1
18.6809,-87.7126,9.6,2005,262.15,4.6,1
18.6809,-87.7126,9.25,2005,262.15,4.6,1
18.6809,-87.7126,10.25,2005,262.15,4.6,1
18.6809,-87.7126,9.5,2005,262.15,5.39,1
18.6809,-87.7126,11.3,2005,262.15,5.39,1
20.052,-87.466,6.8,2006,299.66,0,1
20.052,-87.466,6.55,2005,299.31,0,1
20.052,-87.4663,6.8,2006,299.66,0,1
20.052,-87.4663,5.8,2005,301.38,0,1
20.052,-87.4663,6.4,2005,302.15,6.73,1
20.052,-87.4663,7.45,2004,300.11,2.17,1
20.052,-87.4663,7.15,2004,300.11,2.17,1
20.052,-87.4663,6.55,2005,299.31,0,1
20.052,-87.4663,6.1,2005,299.31,0,1
20.051,-87.463,15.25,2005,301.7,11.76,1
20.0514,-87.4628,14.3,2005,301.86,0,1
20.0514,-87.4628,11.75,2005,301.86,0,1
20.0514,-87.4628,15.25,2005,301.7,11.76,1
20.0514,-87.4628,14,2005,301.7,11.76,1
20.0514,-87.4628,6.85,2004,300.97,3.37,1
20.0514,-87.4628,16.65,2004,300.97,3.37,1
20.0514,-87.4628,12.8,2004,300.11,2.17,1
20.0514,-87.4628,20.4,2004,300.11,2.17,1
20.0514,-87.4628,14.35,2005,299.31,0,1
20.0514,-87.4628,12.2,2005,299.31,0,1
19.8832,-87.4175,8.95,2005,300.11,0,1
19.8832,-87.4175,9.1,2005,301.35,0,1
19.8832,-87.4175,0,2004,300.86,0,1
19.8832,-87.4175,9.9,2004,300.86,0,1
20.04,-87.4697,3,2005,299.53,0,1
20.04,-87.4697,4.3,2005,299.53,0,1
20.04,-87.4697,1.35,2006,301.38,0,1
20.04,-87.4697,3.5,2005,301.38,0,1
20.04,-87.4697,3.85,2006,301.86,0,1
20.04,-87.4697,2.85,2005,301.86,0,1
20.04,-87.4697,3.4,2005,301.86,0,1
20.04,-87.4697,4.6,2004,300.97,3.37,1
20.04,-87.4697,4.6,2004,300.97,3.37,1
20.04,-87.4697,4.6,2004,300.97,3.37,1
20.0505,-87.4704,3,2005,299.53,0,1
20.0505,-87.4704,3.2,2006,300.27,0,1
20.0505,-87.4704,2.55,2006,300.27,0,1
20.0505,-87.4704,3.2,2005,301.38,0,1
20.0505,-87.4704,3.05,2005,301.38,0,1
20.0505,-87.4704,2.55,2005,301.38,0,1
20.0505,-87.4704,3.7,2005,301.7,11.76,1
20.0505,-87.4704,3.85,2004,300.97,3.37,1
20.0505,-87.4704,3.7,2004,300.97,3.37,1
20.0505,-87.4704,3.7,2005,299.31,0,1
19.8805,-87.412,20.25,2005,299.65,0,1
19.8805,-87.412,20.3,2005,299.65,0,1
19.8805,-87.412,20.6,2005,299.65,0,1
19.8805,-87.412,20,2005,300.11,0,1
19.8805,-87.412,19.65,2005,302.32,2.17,1
19.8805,-87.412,19.65,2004,300.86,0,1
19.9683,-87.4517,18.35,2005,262.15,0.27,1
19.9683,-87.4517,17.25,2005,262.15,0.27,1
19.9683,-87.4517,18.3,2004,262.15,1.63,1
20.0169,-87.4622,9.45,2005,299.56,1.07,1
20.0169,-87.4622,9.3,2006,299.68,0,1
20.0169,-87.4622,8.65,2006,300.25,0,1
20.0169,-87.4622,10.1,2005,301.31,0,1
20.0169,-87.4622,8.05,2005,301.31,0,1
19.933,-87.432,17.85,2006,300.07,0,1
18.707,-87.707,4.75,2005,262.15,2.12,1
19.9321,-87.4342,6.1,2004,300.2,0,1
18.72,-87.701,3.9,2006,262.15,0,1
19.934,-87.434,10.25,2006,300.07,0,1
18.7199,-87.7011,3.9,2006,262.15,0,1
18.7199,-87.7011,5.15,2005,262.15,1.08,1
18.7199,-87.7011,5.5,2005,262.15,1.08,1
18.7199,-87.7011,6.2,2006,262.15,0,1
18.7199,-87.7011,5.3,2005,262.15,1.08,1
18.7199,-87.7011,5.3,2006,262.15,0,1
18.7199,-87.7011,6.6,2006,262.15,0.55,1
18.7199,-87.7011,4.7,2005,262.15,3.56,1
18.7199,-87.7011,4.45,2005,262.15,4.58,1
18.7199,-87.7011,5.05,2005,262.15,4.58,1
18.6808,-87.7142,5.5,2006,262.15,0,1
18.6808,-87.7142,5.8,2005,262.15,0.72,1
18.6808,-87.7142,5.35,2005,262.15,4.6,1
18.6808,-87.7142,6.4,2005,262.15,0.88,1
18.681,-87.714,5.5,2006,262.15,0,1
18.7241,-87.6983,4.25,2006,262.15,0,1
18.7241,-87.6983,5.65,2006,262.15,0,1
18.7241,-87.6983,4.75,2006,262.15,0,1
18.7241,-87.6983,4.95,2005,262.15,1.08,1
18.7241,-87.6983,4.45,2005,262.15,1.08,1
18.7241,-87.6983,5.5,2005,262.15,1.08,1
18.7241,-87.6983,6.4,2005,262.15,4.58,1
18.7241,-87.6983,4.75,2005,262.15,4.58,1
18.7241,-87.6983,4.65,2005,262.15,6.63,1
18.7241,-87.6983,4.3,2005,262.15,6.63,1
18.707,-87.7068,5.1,2006,262.15,0,1
18.707,-87.7068,5.25,2006,262.15,0,1
18.707,-87.7068,5.65,2005,262.15,1.08,1
18.707,-87.7068,4.75,2005,262.15,2.12,1
18.707,-87.7068,4.8,2005,262.15,4.58,1
18.707,-87.7068,5.35,2005,262.15,4.58,1
18.707,-87.7068,5.2,2005,262.15,7.12,1
18.707,-87.7068,6.4,2005,262.15,6.63,1
18.6672,-87.7155,10.45,2006,262.15,0,1
18.6672,-87.7155,10.25,2006,262.15,0,1
18.6672,-87.7155,10.7,2005,262.15,0.72,1
18.6672,-87.7155,10.5,2005,262.15,0.72,1
18.6672,-87.7155,11.15,2005,262.15,0.72,1
18.6672,-87.7155,10.1,2005,262.15,4.6,1
18.6672,-87.7155,10.4,2005,262.15,4.6,1
18.6347,-87.7188,16.75,2006,262.15,0,1
18.6347,-87.7188,18.2,2006,262.15,0,1
18.6347,-87.7188,17.55,2005,262.15,2.12,1
18.6347,-87.7188,17.85,2005,262.15,2.12,1
18.6347,-87.7188,19.6,2005,262.15,3.66,1
18.6347,-87.7188,17.75,2005,262.15,4.82,1
20.05,-87.47,3.7,2005,299.31,0,1
18.667,-87.716,10.7,2005,262.15,0.72,1
18.667,-87.716,10.1,2005,262.15,4.6,1
20.015,-87.465,4.6,2005,302.21,6.12,1
20.015,-87.4648,4.9,2005,301.31,0,1
20.015,-87.4648,6.4,2005,301.31,0,1
20.015,-87.4648,4.6,2005,302.21,6.12,1
20.015,-87.4648,6.1,2005,302.21,6.12,1
20.015,-87.4648,6.1,2004,300.01,1.06,1
20.015,-87.4648,6.1,2004,300.01,1.06,1
20.015,-87.4648,0,2004,300.01,1.06,1
20.015,-87.4648,4.6,2005,300.01,3.67,1
20.015,-87.4648,4.6,2005,299.26,0,1
18.6672,-87.7142,13.85,2005,262.15,4.6,1
18.6672,-87.7142,15.15,2005,262.15,6.52,1
18.6672,-87.7142,15.75,2005,262.15,6.52,1
18.6672,-87.7173,6.4,2005,262.15,0.72,1
18.6672,-87.7173,5.25,2005,262.15,4.6,1
18.6672,-87.7173,5.05,2005,262.15,4.6,1
18.6806,-87.7113,12.05,2005,262.15,0.72,1
18.6806,-87.7113,15.35,2005,262.15,0.72,1
18.6806,-87.7113,14.75,2005,262.15,0.72,1
18.6806,-87.7113,18,2005,262.15,4.6,1
18.6806,-87.7113,14.35,2005,262.15,6.52,1
18.6806,-87.7113,15.55,2005,262.15,0.88,1
18.681,-87.711,12.05,2005,262.15,0.72,1
18.681,-87.711,18,2005,262.15,4.6,1
18.6596,-87.7156,14.25,2006,262.15,1.35,1
18.6596,-87.7156,15.75,2005,262.15,2.12,1
18.6596,-87.7156,21.2,2005,262.15,2.12,1
18.6872,-87.7122,7.45,2006,262.15,0,1
18.6872,-87.7122,6.4,2005,262.15,1.82,1
18.6595,-87.7165,11.25,2006,262.15,0.25,1
18.6595,-87.7165,11.2,2006,262.15,0.25,1
18.6595,-87.7165,12.05,2006,262.15,0.25,1
18.6595,-87.7165,11,2006,262.15,1.35,1
18.659,-87.717,11,2006,262.15,1.35,1
19.967,-87.4608,1.65,2006,262.15,0,1
19.967,-87.4608,2.85,2006,262.15,0.29,1
19.967,-87.4608,2.25,2005,262.15,5.2,1
19.967,-87.4608,2.7,2005,262.15,7.67,1
19.967,-87.4608,3.5,2004,262.15,1.63,1
19.967,-87.461,1.65,2006,262.15,0,1
19.967,-87.461,2.85,2006,262.15,0.29,1
18.6343,-87.7199,9.45,2005,262.15,0.56,1
18.6343,-87.7199,9.8,2005,262.15,0.56,1
18.6343,-87.7199,10.25,2005,262.15,3.66,1
18.6343,-87.7199,9.1,2005,262.15,3.66,1
18.6343,-87.7199,10.4,2005,262.15,3.66,1
18.634,-87.72,9.45,2005,262.15,0.56,1
18.66,-87.709,15.5,2005,262.15,0.56,1
18.66,-87.709,10,2005,262.15,4.82,1
18.675,-87.707,14.8,2005,262.15,4.6,1
19.967,-87.453,9.15,2005,262.15,0.86,1
